assign_date,cve_id,cwe_id,cve_publish_date,cvss2_accesscomplexity,cvss2_accessvector,cvss2_authentication,cvss2_availabilityimpact,cvss2_basescore,cvss2_confidentialityimpact,cvss2_exploitabilityscore,cvss2_impactscore,cvss2_integrityimpact,cvss2_obtainallprivilege,cvss2_obtainotherprivilege,cvss2_obtainuserprivilege,cvss2_severity,cvss2_userinteractionrequired,num_of_affected_cpe,num_of_reference,nvd_poc_link,train_label,assign_to_publish,dw_users,dw_post,reference_tag,reference_source,cpe_products,cpe_vendors,cve_description
2015-12-04,CVE-2016-0020,NVD-CWE-Other,2016-01-13,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10,COMPLETE,f,f,f,HIGH,t,5,3,f,f,40,0,0,windows_7 windows_server_2008,microsoft,MS SECTRACK MISC,na,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, and Windows 7 SP1 mishandle DLL loading, which allows local users to gain privileges via a crafted application, aka ""MAPI DLL Loading Elevation of Privilege Vulnerability."""
2015-03-19,CVE-2015-2499,CWE-119,2015-09-09,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,5,4,f,t,174,0,0,internet_explorer,microsoft,MS BID SECTRACK MISC, Third Party Advisory VDB Entry,"Microsoft Internet Explorer 7 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-2486, CVE-2015-2487, CVE-2015-2490, CVE-2015-2492, CVE-2015-2494, and CVE-2015-2498."
2015-03-19,CVE-2015-2501,CWE-119,2015-09-09,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,4,f,t,174,0,0,internet_explorer,microsoft,MS BID SECTRACK MISC,na,"Microsoft Internet Explorer 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Memory Corruption Vulnerability."""
2015-08-06,CVE-2015-5799,CWE-119,2015-09-18,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,3,8,f,f,43,0,0,itunes iphone_os safari,apple,BID APPLE SECTRACK CONFIRM, Vendor Advisory,"WebKit, as used in Apple iOS before 9 and iTunes before 12.3, allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption and application crash) via a crafted web site, a different vulnerability than other WebKit CVEs listed in APPLE-SA-2015-09-16-1 and APPLE-SA-2015-09-16-3."
2015-08-06,CVE-2015-5876,CWE-119,2015-09-18,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,8,f,t,43,0,0,iphone_os watchos mac_os_x,apple,BID APPLE SECTRACK CONFIRM, Vendor Advisory,dyld in Dev Tools in Apple iOS before 9 allows attackers to execute arbitrary code in a privileged context or cause a denial of service (memory corruption) via a crafted app.
2015-10-01,CVE-2015-7615,CWE-416,2015-10-14,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,10,3,f,f,13,0,0,acrobat_reader acrobat_reader_dc acrobat_dc mac_os acrobat windows,adobe microsoft apple,SECTRACK CONFIRM MISC,Third Party Advisory VDB Entry Patch Vendor Advisory,"Use-after-free vulnerability in a SaveAs feature in Adobe Reader and Acrobat 10.x before 10.1.16 and 11.x before 11.0.13, Acrobat and Acrobat Reader DC Classic before 2015.006.30094, and Acrobat and Acrobat Reader DC Continuous before 2015.009.20069 on Windows and OS X allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than CVE-2015-5586, CVE-2015-6683, CVE-2015-6684, CVE-2015-6687, CVE-2015-6688, CVE-2015-6689, CVE-2015-6690, CVE-2015-6691, CVE-2015-7617, and CVE-2015-7621."
2015-10-01,CVE-2015-7626,CWE-119,2015-10-14,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,12,10,f,f,13,0,0,linux_kernel air android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE GENTOO, Patch Vendor Advisory,"Adobe Flash Player before 18.0.252 and 19.x before 19.0.207 on Windows and OS X and before 11.2.202.535 on Linux, Adobe AIR before 19.0.213, Adobe AIR SDK before 19.0.213, and Adobe AIR SDK & Compiler before 19.0.213 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2015-7625, CVE-2015-7627, CVE-2015-7630, CVE-2015-7633, and CVE-2015-7634."
2015-10-01,CVE-2015-7619,CWE-416,2015-10-14,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,10,3,f,f,13,0,0,acrobat_reader acrobat_reader_dc acrobat_dc mac_os acrobat windows,adobe microsoft apple,SECTRACK MISC CONFIRM,Third Party Advisory VDB Entry Patch Vendor Advisory,"The ANShareFile2 method in Adobe Reader and Acrobat 10.x before 10.1.16 and 11.x before 11.0.13, Acrobat and Acrobat Reader DC Classic before 2015.006.30094, and Acrobat and Acrobat Reader DC Continuous before 2015.009.20069 on Windows and OS X allows attackers to bypass JavaScript API execution restrictions via unspecified vectors, a different vulnerability than CVE-2015-6707, CVE-2015-6708, CVE-2015-6709, CVE-2015-6710, CVE-2015-6711, CVE-2015-6712, CVE-2015-6713, CVE-2015-6714, CVE-2015-6715, CVE-2015-6716, CVE-2015-6717, CVE-2015-6718, CVE-2015-6719, CVE-2015-6720, CVE-2015-6721, CVE-2015-6722, CVE-2015-6723, CVE-2015-6724, CVE-2015-6725, CVE-2015-7614, CVE-2015-7616, CVE-2015-7618, CVE-2015-7620, and CVE-2015-7623."
2015-10-01,CVE-2015-7621,CWE-416,2015-10-14,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,10,3,f,f,13,0,0,acrobat_reader acrobat_reader_dc acrobat_dc mac_os acrobat windows,adobe microsoft apple,SECTRACK MISC CONFIRM,Technical Description Third Party Advisory VDB Entry Third Party Advisory VDB Entry Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Reader and Acrobat 10.x before 10.1.16 and 11.x before 11.0.13, Acrobat and Acrobat Reader DC Classic before 2015.006.30094, and Acrobat and Acrobat Reader DC Continuous before 2015.009.20069 on Windows and OS X allows attackers to execute arbitrary code via a crafted U3D object, a different vulnerability than CVE-2015-5586, CVE-2015-6683, CVE-2015-6684, CVE-2015-6687, CVE-2015-6688, CVE-2015-6689, CVE-2015-6690, CVE-2015-6691, CVE-2015-7615, and CVE-2015-7617."
2015-10-01,CVE-2015-7622,CWE-119,2015-10-14,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,10,3,f,f,13,0,0,acrobat_reader acrobat_reader_dc acrobat_dc mac_os acrobat windows,adobe microsoft apple,SECTRACK EXPLOIT-DB CONFIRM,Third Party Advisory VDB Entry Patch Vendor Advisory,"Adobe Reader and Acrobat 10.x before 10.1.16 and 11.x before 11.0.13, Acrobat and Acrobat Reader DC Classic before 2015.006.30094, and Acrobat and Acrobat Reader DC Continuous before 2015.009.20069 on Windows and OS X allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2015-6685, CVE-2015-6686, CVE-2015-6693, CVE-2015-6694, and CVE-2015-6695."
2015-10-01,CVE-2015-7629,NVD-CWE-Other,2015-10-15,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,12,11,f,t,14,0,0,linux_kernel air android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.252 and 19.x before 19.0.207 on Windows and OS X and before 11.2.202.535 on Linux, Adobe AIR before 19.0.213, Adobe AIR SDK before 19.0.213, and Adobe AIR SDK & Compiler before 19.0.213 allows attackers to execute arbitrary code via a TextFormat object with a crafted tabStops property, a different vulnerability than CVE-2015-7631, CVE-2015-7643, and CVE-2015-7644."
2015-10-01,CVE-2015-7631,NVD-CWE-Other,2015-10-15,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,12,11,f,t,14,0,0,linux_kernel air android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.252 and 19.x before 19.0.207 on Windows and OS X and before 11.2.202.535 on Linux, Adobe AIR before 19.0.213, Adobe AIR SDK before 19.0.213, and Adobe AIR SDK & Compiler before 19.0.213 allows attackers to execute arbitrary code via a TextLine object with a crafted validity property, a different vulnerability than CVE-2015-7629, CVE-2015-7643, and CVE-2015-7644."
2015-10-01,CVE-2015-7633,CWE-119,2015-10-15,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,12,10,f,t,14,0,0,linux_kernel air android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE GENTOO, Patch Vendor Advisory,"Adobe Flash Player before 18.0.252 and 19.x before 19.0.207 on Windows and OS X and before 11.2.202.535 on Linux, Adobe AIR before 19.0.213, Adobe AIR SDK before 19.0.213, and Adobe AIR SDK & Compiler before 19.0.213 allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2015-7625, CVE-2015-7626, CVE-2015-7627, CVE-2015-7630, and CVE-2015-7634."
2015-10-01,CVE-2015-7632,CWE-119,2015-10-15,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,12,11,f,t,14,0,0,linux_kernel air android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Buffer overflow in Adobe Flash Player before 18.0.252 and 19.x before 19.0.207 on Windows and OS X and before 11.2.202.535 on Linux, Adobe AIR before 19.0.213, Adobe AIR SDK before 19.0.213, and Adobe AIR SDK & Compiler before 19.0.213 allows attackers to execute arbitrary code via a Loader object with a crafted loaderBytes property."
2015-10-01,CVE-2015-7645,NVD-CWE-noinfo,2015-10-15,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,5,14,f,t,14,10,6,flash_player linux_kernel windows mac_os_x,linux adobe microsoft apple,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO EXPLOIT-DB, Patch Vendor Advisory,"Adobe Flash Player 18.x through 18.0.252 and 19.x through 19.0.207 on Windows and OS X and 11.x through 11.2.202.535 on Linux allows remote attackers to execute arbitrary code via a crafted SWF file, as exploited in the wild in October 2015."
2015-08-14,CVE-2015-6064,CWE-119,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,6,f,t,89,0,0,edge internet_explorer,microsoft,MS BID SECTRACK MISC,na,"Microsoft Internet Explorer 10 and 11 and Microsoft Edge allow remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Microsoft Browser Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-6084 and CVE-2015-6085."
2015-10-01,CVE-2015-7655,NVD-CWE-Other,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,19,8,f,f,41,0,0,linux_kernel air android windows mac_os_x air_sdk_&_compiler air_sdk flash_player iphone_os,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.261 and 19.x before 19.0.245 on Windows and OS X and before 11.2.202.548 on Linux, Adobe AIR before 19.0.241, Adobe AIR SDK before 19.0.241, and Adobe AIR SDK & Compiler before 19.0.241 allows attackers to execute arbitrary code via crafted actionExtends arguments, a different vulnerability than CVE-2015-7651, CVE-2015-7652, CVE-2015-7653, CVE-2015-7654, CVE-2015-7656, CVE-2015-7657, CVE-2015-7658, CVE-2015-7660, CVE-2015-7661, CVE-2015-7663, CVE-2015-8042, CVE-2015-8043, CVE-2015-8044, and CVE-2015-8046."
2015-08-14,CVE-2015-6038,CWE-119,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,12,5,f,f,89,0,0,excel_for_mac excel_viewer excel office_compatibility_pack sharepoint_server,microsoft,MS BID SECTRACK MISC,na,"Microsoft Excel 2007 SP3, Excel 2010 SP2, Excel 2013 SP1, Excel 2013 RT SP1, Excel 2016, Excel for Mac 2011, Excel 2016 for Mac, Office Compatibility Pack SP3, Excel Viewer, and Excel Services on SharePoint Server 2007 SP3, 2010 SP2, and 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
2015-08-14,CVE-2015-6065,CWE-119,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,3,4,f,f,89,0,0,internet_explorer,microsoft,MS IDEFENSE SECTRACK MISC,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-6078."
2015-10-01,CVE-2015-7653,NVD-CWE-Other,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,19,8,f,t,41,0,0,linux_kernel air iphone_os android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.261 and 19.x before 19.0.245 on Windows and OS X and before 11.2.202.548 on Linux, Adobe AIR before 19.0.241, Adobe AIR SDK before 19.0.241, and Adobe AIR SDK & Compiler before 19.0.241 allows attackers to execute arbitrary code via crafted globalToLocal arguments, a different vulnerability than CVE-2015-7651, CVE-2015-7652, CVE-2015-7654, CVE-2015-7655, CVE-2015-7656, CVE-2015-7657, CVE-2015-7658, CVE-2015-7660, CVE-2015-7661, CVE-2015-7663, CVE-2015-8042, CVE-2015-8043, CVE-2015-8044, and CVE-2015-8046."
2015-08-14,CVE-2015-6093,CWE-119,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,8,5,f,f,89,0,0,sharepoint_server office_web_apps office_web_apps_server office,microsoft,MS BID SECTRACK MISC,na,"Microsoft Office 2007 SP3, Office 2010 SP2, Office 2013 SP1, Office 2013 RT SP1, Office 2016, Word Automation Services on SharePoint Server 2010 SP2 and 2013 SP1, Office Web Apps 2010 SP2, and Office Web Apps Server 2013 SP1 allow remote attackers to execute arbitrary code via a crafted Office document, aka ""Microsoft Office Memory Corruption Vulnerability."""
2015-08-14,CVE-2015-6096,CWE-200,2015-11-11,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,8,2,f,t,89,0,0,.net_framework,microsoft,MS SECTRACK,na,"The XML DTD parser in Microsoft .NET Framework 2.0 SP2, 3.5, 3.5.1, 4, 4.5, 4.5.1, 4.5.2, and 4.6 allows remote attackers to read arbitrary files via an external entity declaration in conjunction with an entity reference, related to an XML External Entity (XXE) issue, aka "".NET Information Disclosure Vulnerability."""
2015-10-01,CVE-2015-7657,NVD-CWE-Other,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,19,8,f,t,41,0,0,linux_kernel air iphone_os android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.261 and 19.x before 19.0.245 on Windows and OS X and before 11.2.202.548 on Linux, Adobe AIR before 19.0.241, Adobe AIR SDK before 19.0.241, and Adobe AIR SDK & Compiler before 19.0.241 allows attackers to execute arbitrary code via crafted actionCallMethod arguments, a different vulnerability than CVE-2015-7651, CVE-2015-7652, CVE-2015-7653, CVE-2015-7654, CVE-2015-7655, CVE-2015-7656, CVE-2015-7658, CVE-2015-7660, CVE-2015-7661, CVE-2015-7663, CVE-2015-8042, CVE-2015-8043, CVE-2015-8044, and CVE-2015-8046."
2015-08-14,CVE-2015-6082,CWE-119,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,1,2,f,f,89,0,0,internet_explorer,microsoft,MS SECTRACK,na,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-6068, CVE-2015-6072, CVE-2015-6073, CVE-2015-6075, CVE-2015-6077, CVE-2015-6079, and CVE-2015-6080."
2015-10-01,CVE-2015-7656,NVD-CWE-Other,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,19,8,f,f,41,0,0,iphone_os air linux_kernel android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.261 and 19.x before 19.0.245 on Windows and OS X and before 11.2.202.548 on Linux, Adobe AIR before 19.0.241, Adobe AIR SDK before 19.0.241, and Adobe AIR SDK & Compiler before 19.0.241 allows attackers to execute arbitrary code via crafted actionImplementsOp arguments, a different vulnerability than CVE-2015-7651, CVE-2015-7652, CVE-2015-7653, CVE-2015-7654, CVE-2015-7655, CVE-2015-7657, CVE-2015-7658, CVE-2015-7660, CVE-2015-7661, CVE-2015-7663, CVE-2015-8042, CVE-2015-8043, CVE-2015-8044, and CVE-2015-8046."
2015-10-01,CVE-2015-7654,NVD-CWE-Other,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,19,8,f,t,41,0,0,linux_kernel air android windows mac_os_x air_sdk_&_compiler air_sdk flash_player iphone_os,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.261 and 19.x before 19.0.245 on Windows and OS X and before 11.2.202.548 on Linux, Adobe AIR before 19.0.241, Adobe AIR SDK before 19.0.241, and Adobe AIR SDK & Compiler before 19.0.241 allows attackers to execute arbitrary code via crafted attachSound arguments, a different vulnerability than CVE-2015-7651, CVE-2015-7652, CVE-2015-7653, CVE-2015-7655, CVE-2015-7656, CVE-2015-7657, CVE-2015-7658, CVE-2015-7660, CVE-2015-7661, CVE-2015-7663, CVE-2015-8042, CVE-2015-8043, CVE-2015-8044, and CVE-2015-8046."
2015-10-01,CVE-2015-7663,NVD-CWE-Other,2015-11-11,LOW,NETWORK,NONE,COMPLETE,10,COMPLETE,10,10,COMPLETE,f,f,f,HIGH,f,19,7,f,f,41,0,0,iphone_os air linux_kernel android mac_os_x air_sdk_&_compiler air_sdk flash_player windows,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.261 and 19.x before 19.0.245 on Windows and OS X and before 11.2.202.548 on Linux, Adobe AIR before 19.0.241, Adobe AIR SDK before 19.0.241, and Adobe AIR SDK & Compiler before 19.0.241 allows attackers to execute arbitrary code via unspecified vectors, a different vulnerability than CVE-2015-7651, CVE-2015-7652, CVE-2015-7653, CVE-2015-7654, CVE-2015-7655, CVE-2015-7656, CVE-2015-7657, CVE-2015-7658, CVE-2015-7660, CVE-2015-7661, CVE-2015-8042, CVE-2015-8043, CVE-2015-8044, and CVE-2015-8046."
2015-08-14,CVE-2015-6086,CWE-200,2015-11-11,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,3,5,f,f,89,16,11,internet_explorer,microsoft,MS BID SECTRACK MISC EXPLOIT-DB,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to obtain sensitive information from process memory via a crafted web site, aka ""Internet Explorer Information Disclosure Vulnerability."""
2015-10-01,CVE-2015-7660,NVD-CWE-Other,2015-11-11,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10,COMPLETE,f,f,f,HIGH,t,19,8,f,f,41,0,0,linux_kernel air android windows mac_os_x air_sdk_&_compiler air_sdk flash_player iphone_os,linux microsoft adobe apple google,REDHAT BID SECTRACK CONFIRM SUSE MISC GENTOO, Patch Vendor Advisory,"Use-after-free vulnerability in Adobe Flash Player before 18.0.261 and 19.x before 19.0.245 on Windows and OS X and before 11.2.202.548 on Linux, Adobe AIR before 19.0.241, Adobe AIR SDK before 19.0.241, and Adobe AIR SDK & Compiler before 19.0.241 allows attackers to execute arbitrary code via crafted setMask arguments, a different vulnerability than CVE-2015-7651, CVE-2015-7652, CVE-2015-7653, CVE-2015-7654, CVE-2015-7655, CVE-2015-7656, CVE-2015-7657, CVE-2015-7658, CVE-2015-7661, CVE-2015-7663, CVE-2015-8042, CVE-2015-8043, CVE-2015-8044, and CVE-2015-8046."
