CVE-ID,MITRE Assign Date,CVE Description,OG Label,New Label
cve-2015-2330,2015-03-18,late tl certif verif webkitgtk+ prior 2.6.6 allow remot attack view secur http request includ exampl secur cooki,f,f
cve-2015-2346,2015-03-18,xml extern entiti xxe vulner huawei seq analyst v200r002c03lg0001cp0022 allow remot authent user read arbitrari file via req paramet,f,f
cve-2015-2323,2015-03-18,fortio 5.0.x 5.0.12 5.2.x 5.2.4 support anonym export rc4 possibl weak cipher use tl connect fortiguard server allow man-in-the-middl attack spoof tl content modifi packet,f,f
cve-2015-2335,2015-03-18,A json librari mybb aka mybulletinboard 1.8.4 allow remot attack obtain instal path via unknown vector,f,f
cve-2015-2347,2015-03-18,cross-sit script xss vulner huawei seq analyst v200r002c03lg0001cp0022 allow remot attack inject arbitrari web script html via command xml element req paramet flexdata.act 1 common/ 2 monitor/ 3 psnpm/ 4 modul xml element req paramet flexdata.act monitor/,f,f
cve-2015-2420,2015-03-19,cross-sit script xss vulner microsoft system center 2012 oper manag gold rollup 8 sp1 rollup 10 R2 rollup 7 allow remot attack inject arbitrari web script html via craft url aka `` system center oper manag web consol xss vulner '',f,f
cve-2015-2418,2015-03-19,race condit microsoft malici softwar remov tool msrt 5.26 allow local user gain privileg via craft dll aka `` msrt race condit vulner '',f,f
cve-2015-2556,2015-03-19,the infopath form servic compon microsoft sharepoint server 2007 sp3 2010 sp2 mispars dtd allow remot attack read arbitrari file via xml document contain extern entiti declar conjunct entiti refer relat xml extern entiti xxe issu aka `` microsoft sharepoint inform disclosur vulner '',f,f
cve-2015-2484,2015-03-19,microsoft internet explor 10 11 use incorrect flag certain filesystem access allow remot attack delet arbitrari file via unspecifi vector aka `` tamper vulner '',f,f
cve-2015-2526,2015-03-19,microsoft .net framework 4.5 4.5.1 4.5.2 4.6 allow remot attack caus denial servic asp.net web site via craft request aka `` mvc denial servic vulner '',f,f
cve-2015-2352,2015-03-19,the cach handler mybb aka mybulletinboard 1.8.4 properli check encod input var_export function allow attack unspecifi impact via unknown vector,f,f
cve-2015-2559,2015-03-19,drupal 6.x 6.35 7.x 7.35 allow remot authent user reset password account leverag account password hash anoth account craft password reset url,f,f
cve-2015-2598,2015-03-20,unspecifi vulner mobil app oracl busi intellig enterpris edit oracl fusion middlewar 11.1.1.7.0 11.6.39 allow remot authent user affect integr via unknown vector relat mobil ipad,f,f
cve-2015-2667,2015-03-20,untrust search path vulner gns3 1.2.3 allow local user gain privileg via trojan hors uuid.dll unspecifi directori,f,f
cve-2015-2575,2015-03-20,unspecifi vulner mysql connector compon oracl mysql 5.1.34 earlier allow remot authent user affect confidenti integr via unknown vector relat connector/j,f,f
cve-2015-2572,2015-03-20,unspecifi vulner oracl hyperion smart view offic compon oracl hyperion 11.1.2.5.216 earlier run window allow local user affect confidenti integr avail via unknown vector relat core,f,t
cve-2015-2608,2015-03-20,unspecifi vulner 1 oracl commun diamet signal router dsr compon oracl commun applic 4.1.6 earlier 5.1 earlier 6.0.2 earlier 7.1 earlier 2 oracl commun perform intellig center softwar compon oracl commun applic 9.0.3 earlier 10.1.5 earlier 3 oracl commun polici manag compon oracl commun applic 9.9.0 earlier 10.5.0 earlier 11.5.0 earlier 12.1 earlier 4 oracl commun tekelec hlr router compon oracl commun applic 4.0 allow remot attack affect confidenti integr avail via vector relat pmac,f,f
cve-2015-2579,2015-03-20,unspecifi vulner oracl health scienc argu safeti compon oracl health scienc applic 8.0 allow local user affect confidenti via vector relat bip instal,f,f
cve-2015-2684,2015-03-23,shibboleth servic provid SP 2.5.4 allow remot authent user caus denial servic crash via craft saml messag,f,f
cve-2015-2682,2015-03-23,citrix command center 5.1 build 35.4 5.2 build 42.7 allow remot attack obtain credenti via direct request conf/securitydbdata.xml,f,t
cve-2015-2677,2015-03-23,multipl cross-sit script xss vulner ocport 9.0.17 allow remot authent user inject arbitrari web script html via 1 titl 2 text field cms_calendar page cms/index.php unspecifi field 3 cms_poll page cms/index.php 4 new topic topic page forum/index.php 5 new PT privat topic/priv messag topic page forum/index.php,f,f
cve-2015-2695,2015-03-24,lib/gssapi/spnego/spnego_mech.c mit kerbero 5 aka krb5 1.14 reli inappropri context handl allow remot attack caus denial servic incorrect pointer read process crash via craft spnego packet mishandl gss_inquire_context call,f,f
cve-2015-2694,2015-03-24,the kdcpreauth modul mit kerbero 5 aka krb5 1.12.x 1.13.x 1.13.2 properli track whether client 's request valid allow remot attack bypass intend preauthent requir provid 1 zero byte data 2 arbitrari realm name relat plugins/preauth/otp/main.c plugins/preauth/pkinit/pkinit_srv.c,f,f
cve-2015-2698,2015-03-24,the iakerb_gss_export_sec_context function lib/gssapi/krb5/iakerb.c mit kerbero 5 aka krb5 1.14 pre-releas 2015-09-14 improperli access certain pointer allow remot authent user caus denial servic memori corrupt possibl unspecifi impact interact applic call gss_export_sec_context function note vulner exist incorrect fix cve-2015-2696,f,f
cve-2015-2696,2015-03-24,lib/gssapi/krb5/iakerb.c mit kerbero 5 aka krb5 1.14 reli inappropri context handl allow remot attack caus denial servic incorrect pointer read process crash via craft iakerb packet mishandl gss_inquire_context call,f,f
cve-2015-2710,2015-03-25,heap-bas buffer overflow svgtextfram class mozilla firefox 38.0 firefox esr 31.x 31.7 thunderbird 31.7 allow remot attack execut arbitrari code via craft svg graphic data conjunct craft cascad style sheet css token sequenc,f,f
cve-2015-2742,2015-03-25,mozilla firefox 39.0 OS X includ nativ key press inform log crash allow remot attack obtain sensit inform leverag access crash-report data stream,f,f
cve-2015-2730,2015-03-25,mozilla network secur servic nss 3.19.1 use mozilla firefox 39.0 firefox esr 31.x 31.8 38.x 38.1 product properli perform ellipt curv cryptographi ecc multipl make easier remot attack spoof ecdsa signatur via unspecifi vector,f,f
cve-2015-2704,2015-03-25,realmd allow remot attack inject arbitrari configur sssd.conf smb.conf via newlin charact ldap respons,f,f
cve-2015-2721,2015-03-25,mozilla network secur servic nss 3.19 use mozilla firefox 39.0 firefox esr 31.x 31.8 38.x 38.1 thunderbird 38.1 product properli determin state transit tl state machin allow man-in-the-middl attack defeat cryptograph protect mechan block messag demonstr remov forward-secreci properti block serverkeyexchang messag aka `` smack skip-tl '' issu,f,f
cve-2015-2743,2015-03-25,pdf.j mozilla firefox 39.0 firefox esr 31.x 31.8 38.x 38.1 enabl excess privileg intern worker might allow remot attack execut arbitrari code leverag same origin polici bypass,f,f
cve-2015-2711,2015-03-25,mozilla firefox 38.0 recogn referr polici deliv referr meta element case context-menu navig middle-click navig allow remot attack obtain sensit inform read web-serv refer log contain privat data url demonstr privat path compon,f,f
cve-2015-2741,2015-03-25,mozilla firefox 39.0 firefox esr 38.x 38.1 thunderbird 38.1 enforc key pin upon encount x.509 certif problem gener user dialog allow user-assist man-in-the-middl attack bypass intend access restrict trigger 1 expir certif 2 mismatch hostnam domain pin enabl,f,f
cve-2015-2714,2015-03-25,mozilla firefox 38.0 android properli restrict write url data android log system allow attack obtain sensit inform via craft applic requir permiss read log demonstr read_log permiss mixed-cont violat log android 4.0 earlier,f,f
cve-2015-2716,2015-03-25,buffer overflow xml parser mozilla firefox 38.0 firefox esr 31.x 31.7 thunderbird 31.7 allow remot attack execut arbitrari code provid larg amount compress xml data relat issu cve-2015-1283,f,f
cve-2015-2703,2015-03-25,multipl cross-sit script xss vulner websens triton ap-web 8.0 v-seri 7.7 applianc allow remot attack inject arbitrari web script html via 1 ws-userip ws-encdata paramet cve-bin/moreblockinfo.cgi data secur block page 2 admin_msg paramet configure/ssl_ui/eva-config/client-cert-import_wsoem.html content gateway properli handl error messag,f,f
cve-2015-2746,2015-03-26,the network diagnost tool commandlineservlet applianc manag command line util clu websens triton 7.8.3 v-seri applianc 7.8.4 hotfix 02 allow remot authent user execut arbitrari command via shell metacharact `` second '' paramet command demonstr destin paramet ping command,f,t
cve-2015-2751,2015-03-26,xen 4.3.x 4.4.x 4.5.x use toolstack disaggreg allow remot domain partial manag control caus denial servic host lock via unspecifi domctl oper,f,f
cve-2015-2752,2015-03-26,the xen_domctl_memory_map hypercal xen 3.2.x 4.5.x use pci passthrough devic preemptibl allow local x86 hvm domain user caus denial servic host cpu consumpt via craft request devic model qemu-dm,f,f
cve-2015-2753,2015-03-27,freexl 1.0i allow remot attack caus denial servic stack corrupt possibl execut arbitrari code via craft sector workbook,f,f
cve-2015-2754,2015-03-27,freexl 1.0i allow remot attack caus denial servic stack corrupt possibl execut arbitrari code via craft workbook relat `` prematur eof '',f,f
cve-2015-2774,2015-03-27,erlang/otp 18.0-rc1 properli check cbc pad byte termin connect make easier man-in-the-middl attack obtain cleartext data via padding-oracl attack variant cve-2014-3566 aka poodl,f,f
cve-2015-2775,2015-03-27,directori travers vulner gnu mailman 2.1.20 use static alia allow remot attack execut arbitrari file via .. dot dot list name,f,f
cve-2015-2762,2015-03-27,websens triton ap-web 8.0 allow remot attack enumer window domain user account via vector relat http authent,f,f
cve-2015-2779,2015-03-27,stack consumpt vulner messag split function quassel 0.12-rc1 allow remot attack caus denial servic uncontrol recurs via craft massag,f,f
cve-2015-2778,2015-03-27,quassel 0.12-rc1 use incorrect data-typ size split messag allow remot attack caus denial servic crash via long ctcp queri contain multibyt charact,f,f
cve-2015-2763,2015-03-27,unspecifi vulner websens triton ap-email 8.0 unknown impact attack vector relat port 17703,f,f
cve-2015-2767,2015-03-27,unspecifi vulner websens triton ap-email 8.0 unknown impact attack vector relat `` autocomplet enabl '',f,f
cve-2015-2769,2015-03-27,multipl cross-sit request forgeri csrf vulner person email manag pem websens triton ap-email 8.0 allow remot attack hijack authent unspecifi victim via unknown vector,f,f
cve-2015-2759,2015-03-27,multipl cross-sit request forgeri csrf vulner epo extens mcafe data loss prevent endpoint dlpe 9.3 patch 4 hotfix 16 9.3.416.4 allow remot attack hijack authent user request 1 obtain sensit inform 2 modifi databas via unspecifi vector,f,f
cve-2015-2788,2015-03-29,multipl stack-bas buffer overflow ib_fill_isqlda function dbdimp.c dbd-firebird 1.19 allow remot attack unspecifi impact via unknown vector trigger error condit relat bind octet column,f,f
cve-2015-2786,2015-03-29,unspecifi vulner mybb aka mybulletinboard 1.8.4 unknown attack vector relat `` group join request notif sent wrong group leader '',f,f
cve-2015-2782,2015-03-29,buffer overflow open-sourc arj archiv 3.10.22 allow remot attack caus denial servic crash possibl execut arbitrari code via craft arj archiv,f,f
cve-2015-2792,2015-03-30,the wpml plugin 3.1.9 wordpress properli handl multipl action request allow remot attack bypass nonc check perform arbitrari action via request contain action post paramet action get paramet valid nonc action get paramet,f,f
cve-2015-2791,2015-03-30,the `` menu sync '' function wpml plugin 3.1.9 wordpress allow remot attack delet arbitrari post page menu via craft request sitepress-multilingual-cms/menu/menus-sync.php,f,t
cve-2015-2789,2015-03-30,unquot window search path vulner foxit cloud safe updat servic cloud plugin foxit reader 6.1 7.0.6.1126 allow local user gain privileg via trojan hors program systemdr folder,f,t
cve-2015-2805,2015-03-30,cross-sit request forgeri csrf vulner sec/content/sec_asa_users_local_db_add.html manag web interfac alcatel-luc omniswitch 6450 6250 6850e 9000e 6400 6855 6900 10k 6860 firmwar 6.4.5.r02 6.4.6.r01 6.6.4.r01 6.6.5.r02 7.3.2.r01 7.3.3.r01 7.3.4.r01 8.1.1.r01 allow remot attack hijack authent administr request creat user via craft request,f,t
cve-2015-2804,2015-03-30,the manag web interfac alcatel-luc omniswitch 6450 6250 6850e 9000e 6400 6855 firmwar 6.6.4.309.r01 6.6.5.x 6.6.5.80.r02 gener weak session identifi allow remot attack hijack arbitrari session via brute forc attack,f,f
cve-2015-2810,2015-03-31,integ overflow hwpapp :chncsds_manag function hancom offic hanword processor use hwp 2014 VP 9.1.2342 hanword viewer 2007 viewer 2010 8.5.6.1158 hwpviewer 2014 VP 9.1.2186 allow remot attack caus denial servic crash possibl `` influenc program 's execut flow '' via document larg paragraph size trigger heap corrupt,f,f
cve-2015-2808,2015-03-31,the rc4 algorithm use tl protocol ssl protocol properli combin state data key data initi phase make easier remot attack conduct plaintext-recoveri attack initi byte stream snif network traffic occasion reli key affect invari weak use brute-forc approach involv lsb valu aka `` bar mitzvah '' issu,f,f
cve-2015-2829,2015-04-01,citrix netscal applic deliveri control adc netscal gateway 10.5 build 53.9 55.8 10.5.e build 53-9010.e allow remot attack caus denial servic reboot via unspecifi vector,f,f
cve-2015-2828,2015-04-01,CA spectrum 9.2.x 9.3.x 9.3 h02 properli valid serial java object allow remot authent user obtain administr privileg via craft object data,f,f
cve-2015-2822,2015-04-01,siemen simat hmi comfort panel wincc tia portal 13 sp1 upd2 simat wincc runtim advanc wincc tia portal 13 sp1 upd2 allow man-in-the-middl attack caus denial servic via craft packet tcp port 102,f,f
cve-2015-2815,2015-04-01,buffer overflow c_sapgparam function netweav dispatch sap kernel 7.00 7000.52.12.34966 7.40 7400.12.21.30308 allow remot authent user caus denial servic possibl execut arbitrari code via unspecifi vector aka sap secur note 2063369,f,f
cve-2015-2819,2015-04-01,sap sybas sql anywher 11 16 allow remot attack caus denial servic crash via craft request aka sap secur note 2108161,f,f
cve-2015-2823,2015-04-01,siemen simat hmi basic panel 2nd gener wincc tia portal 13 sp1 upd2 simat hmi comfort panel wincc tia portal 13 sp1 upd2 simat wincc runtim advanc wincc tia portal 13 sp1 upd2 simat wincc runtim profession wincc tia portal 13 sp1 upd2 simat hmi basic panel 1st gener wincc tia portal simat hmi mobil panel 277 wincc tia portal simat hmi multi panel wincc tia portal simat wincc 7.x 7.3 upd4 allow remot attack complet authent leverag knowledg password hash without knowledg associ password,f,f
cve-2015-2817,2015-04-01,the sap manag consol sap netweav 7.40 allow remot attack obtain sensit inform via readprofil paramet aka sap secur note 2091768,f,f
cve-2015-2814,2015-04-01,sap emr unwir com.sap.mobile.healthcare.emr.v2 clinic task tracker com.sap.mobile.healthcare.ctt properli restrict access allow remot attack chang backendurl clientid ssourl infopageurl set via unspecifi vector aka sap secur note 2117079,f,f
