CVE-ID,MITRE Assign Date,ZDI Published Date,Severity Score,CVE Description,ZDI Description,OG Label,New Label,In ZDI
cve-2015-4713,2015-06-22,,0.0,sql inject vulner apphp hotel site 3.x.x allow remot editor execut arbitrari sql command via pid paramet index.php,,f,f,f
cve-2015-4717,2015-06-22,,0.0,the filenam sanit compon owncloud server 6.0.8 7.0.x 7.0.6 8.0.x 8.0.4 properli handl _get paramet cast php array allow remot attack caus denial servic infinit loop log file consumpt via craft endpoint file name,,f,f,f
cve-2015-4718,2015-06-22,,0.0,the extern smb storag driver owncloud server 6.0.8 7.0.x 7.0.6 8.0.x 8.0.4 allow remot authent user execut arbitrari smb command via semicolon charact file,,f,f,f
cve-2015-4716,2015-06-22,,0.0,directori travers vulner rout compon owncloud server 7.0.6 8.0.x 8.0.4 run window allow remot attack reinstal applic execut arbitrari code via unspecifi vector,,f,f,f
cve-2015-4726,2015-06-23,,0.0,php remot file inclus vulner ajax/myajaxphp.php audioshar 2.0.2 allow remot attack execut arbitrari php code via url config 'basedir paramet,,f,f,f
cve-2015-4992,2015-06-24,,0.0,ibm sterl b2b integr 5.2 5020500_8 allow remot authent user conduct clickjack attack via unspecifi vector,,f,f,f
cve-2015-4964,2015-06-24,,0.0,ibm urbancod deploy 6.0 6.0.1.x 6.0.1.10 6.1.1.x 6.1.1.8 6.1.2 write admin auth_token valu execut log allow remot authent user gain privileg leverag abil creat execut process,,f,f,f
cve-2015-5014,2015-06-24,,0.0,ibm cogno disclosur manag cdm 10.1.x 10.2.x 10.2.4 if10 allow man-in-the-middl attack obtain access spoof execut file client upload oper,,f,f,f
cve-2015-5011,2015-06-24,,0.0,ibm webspher messag broker 8 8.0.6 integr bu 9 9.0.4 check author mqsistartmsgflow mqsistopmsgflow command allow local user bypass intend access restrict start stop servic issu command,,f,f,f
cve-2015-4927,2015-06-24,,0.0,the report monitor compon tivoli monitor ibm tivoli storag manag 6.3 6.3.6 7.1 7.1.3 linux aix use world-writ permiss unspecifi file allow local user gain privileg write file,,f,f,f
cve-2015-5067,2015-06-24,,0.0,the 1 cross-system tool 2 data transfer workbench sap netweav hardcod credenti allow remot attack obtain access via unspecifi vector aka sap secur note 2059659 2057982,,f,f,f
cve-2015-4948,2015-06-24,,0.0,netstat ibm aix 5.3 6.1 7.1 vio 2.2.x fibr channel adapt use allow local user gain privileg via unspecifi vector,,f,f,f
cve-2015-5019,2015-06-24,,0.0,ibm sterl integr 5.1 5010004_8 sterl b2b integr 5.2 5020500_9 allow remot authent user read upload file leverag password-chang requir,,f,f,f
cve-2015-4928,2015-06-24,,0.0,apach ambari 2.1 use ibm infospher biginsight 4.x 4.1 includ cleartext password config screen allow physic proxim attack obtain sensit inform read password field,,f,f,f
cve-2015-4963,2015-06-24,,0.0,ibm secur access manag web 7.x 7.0.16 8.x 8.0.1.3 mishandl webseal httptransform request allow remot attack read write arbitrari file via unspecifi vector,,f,f,f
cve-2015-4773,2015-06-24,,0.0,unspecifi vulner hyperion common secur compon oracl hyperion 11.1.2.2 11.1.2.3 11.1.2.4 allow remot authent user affect avail via unknown vector relat user account updat,,f,f,f
cve-2015-5005,2015-06-24,,0.0,cspoc ibm powerha systemmirror aix 6.1 7.1 allow remot authent user perform `` su root '' action leverag presenc cluster-wid password-chang list,,f,f,f
cve-2015-5044,2015-06-24,,0.0,the flow collector ibm secur qradar qflow 7.1.x 7.1 mr2 patch 11 if3 7.2.x 7.2.5 patch 4 if3 allow remot attack caus denial servic via unspecifi packet,,f,f,f
cve-2015-5015,2015-06-24,,0.0,ibm webspher commerc enterpris 7.0.9 8.x featur pack 8 allow remot attack obtain sensit inform via craft rest url,,f,f,f
cve-2015-4823,2015-06-24,,0.0,unspecifi vulner hyperion instal technolog compon oracl hyperion 11.1.2.3 allow local user affect confidenti via unknown vector relat essbas rapid deploy,,f,f,f
cve-2015-4795,2015-06-24,,0.0,unspecifi vulner oracl util work asset manag compon oracl industri applic 1.9.1.1.2 allow remot attack affect confidenti integr avail via unknown vector relat add-on applic,,f,f,f
cve-2015-4832,2015-06-24,,0.0,unspecifi vulner oracl ident manag compon oracl fusion middlewar 11.1.1.7 11.1.2.2 11.1.2.3 allow remot attack affect integr via vector relat oim legaci UI,,f,f,f
cve-2015-5042,2015-06-24,,0.0,ibm emptori contract manag 9.5.0.x 9.5.0.6 ifix15 10.0.x 10.0.1.x 10.0.1.5 ifix5 10.0.2.x 10.0.2.7 ifix4 10.0.4.x 10.0.4.0 ifix3 allow remot attack execut arbitrari code includ craft flash file,,f,f,f
cve-2015-4747,2015-06-24,,0.0,unspecifi vulner oracl event process compon oracl fusion middlewar 11.1.1.7 12.1.3.0 allow remot attack affect confidenti integr avail via vector relat cep system,,f,f,f
cve-2015-4980,2015-06-24,,0.0,unspecifi vulner ibm webspher commerc 7.0.6 7.0.9 allow remot authent user obtain sensit person inform via unknown vector,,f,f,f
cve-2015-5013,2015-06-24,,0.0,the ibm secur access manag applianc includ configur file contain obfusc plaintext-password authent user access,,f,f,f
cve-2015-5058,2015-06-24,,0.0,memori leak virtual server compon F5 big-ip ltm aam afm analyt apm asm gtm link control pem 11.5.x 11.5.1 hf10 11.5.3 hf1 11.6.0 hf5 big-iq cloud devic secur 4.4.0 4.5.0 big-iq adc 4.5.0 allow remot attack caus denial servic memori consumpt via larg number craft icmp packet,,f,f,f
cve-2015-5003,2015-06-24,,0.0,the portal ibm tivoli monitor itm 6.2.2 fp9 6.2.3 fp5 6.3.0 fp7 allow remot authent user execut arbitrari command leverag take action view author provid craft input,,f,f,f
cve-2015-4941,2015-06-24,,0.0,ibm webspher MQ light 1.x 1.2 mishandl abbrevi tl handshak allow remot attack caus denial servic mqxr servic crash via unspecifi vector,,f,f,f
cve-2015-5049,2015-06-24,,0.0,sql inject vulner api ibm openpag grc platform 7.0 7.0.4 if3 7.1 7.1.1 if6 allow remot authent user execut arbitrari sql command via unspecifi vector,,f,f,f
cve-2015-5020,2015-06-24,,0.0,the big sql compon ibm infospher biginsight 3.0 3.0.1 3.0.2 4.0 allow remot authent user bypass intend access restrict truncat arbitrari tabl via unspecifi vector,,f,f,f
cve-2015-4996,2015-06-24,,0.0,ibm ration clearquest 7.1.x 8.0.x 8.0.17 8.0.1.x 8.0.1.10 allow local user spoof databas server discov credenti via unspecifi vector,,f,f,f
cve-2015-4989,2015-06-24,,0.0,the portal ibm tealeaf custom experi 8.7.1.8814 8.8 8.8.0.9026 9.0 9.0.0a 9.0.1 9.0.1.1083 9.0.1a 9.0.1.5073 9.0.2 9.0.2.1095 9.0.2a 9.0.2.5144 allow remot attack read arbitrari chart specifi intern chart name,,f,f,f
cve-2015-5038,2015-06-24,,0.0,ibm connect 3.x 3.0.1.1 cr3 4.0 cr4 4.5 cr5 5.0 cr3 properli detect recurs xml entiti expans allow remot attack caus denial servic cpu consumpt applic crash via craft xml document contain larg number nest entiti refer similar issu cve-2003-1564,,f,f,f
cve-2015-4727,2015-06-24,,0.0,unspecifi vulner oracl virtual sun ray softwar 5.4.4 allow remot attack affect confidenti integr avail via unknown vector relat web consol,,f,f,f
cve-2015-4990,2015-06-24,,0.0,the portal ibm tealeaf custom experi 8.7.1.8818 8.8 8.8.0.9026 9.0 9.0.0a 9.0.1 9.0.1.1083 9.0.1a 9.0.1.5073 9.0.2 9.0.2.1095 9.0.2a 9.0.2.5144 allow local user discov credenti leverag privileg unspecifi connect type,,f,f,f
cve-2015-4936,2015-06-24,,0.0,unspecifi vulner ibm webspher extrem scale 8.6 8.6.0.8 allow remot attack caus denial servic via unknown vector,,f,f,f
cve-2015-4988,2015-06-24,,0.0,directori travers vulner replay server ibm tealeaf custom experi 8.7.1.8818 8.8 8.8.0.9026 9.0 9.0.0a 9.0.1 9.0.1.1083 9.0.1a 9.0.1.5073 9.0.2 9.0.2.1095 9.0.2a 9.0.2.5144 allow remot attack read arbitrari file via unspecifi vector,,f,f,f
cve-2015-4951,2015-06-24,,0.0,client acceptor daemon cad client ibm spectrum protect formerli tivoli storag manag 5.5 6.x 6.3.2.5 6.4 6.4.3.1 7.1 7.1.3 allow remot attack caus denial servic daemon crash via craft web client url,,f,f,f
cve-2015-4945,2015-06-24,,0.0,unspecifi vulner ibm maximo anywher applic 7.5.1 7.5.1.2 android allow attack bypass passcod protect mechan obtain sensit inform via craft applic,,f,f,f
cve-2015-4961,2015-06-24,,0.0,ibm tealeaf custom experi 8.x 8.7.1.8847 fp10 8.8.x 8.8.0.9049 fp9 9.0 9.0.1 9.0.1.1117 fp5 9.0.1a 9.0.1.5108 fp5 9.0.2 9.0.2.1223 fp3 9.0.2a 9.0.2.5224 fp3 encrypt connect intern server allow remot attack obtain sensit inform snif network http traffic,,f,f,f
cve-2015-5080,2015-06-26,,0.0,the manag interfac citrix netscal applic deliveri control adc netscal gateway 10.1 10.1.132.8 10.5 build 56.15 10.5.e build 56.1505.e allow remot authent user execut arbitrari shell command via shell metacharact filter paramet rapi/ipsec_log,,f,f,f
cve-2015-5073,2015-06-26,,0.0,heap-bas buffer overflow find_fixedlength function pcre_compile.c pcre 8.38 allow remot attack caus denial servic crash obtain sensit inform heap memori possibl bypass aslr protect mechan via craft regular express excess close parenthesi,,f,f,f
cve-2015-5143,2015-06-29,,0.0,the session backend django 1.4.21 1.5.x 1.6.x 1.7.x 1.7.9 1.8.x 1.8.3 allow remot attack caus denial servic session store consumpt via multipl request uniqu session key,,f,f,f
cve-2015-5145,2015-06-29,,0.0,validators.urlvalid django 1.8.x 1.8.3 allow remot attack caus denial servic cpu consumpt via unspecifi vector,,f,f,f
cve-2015-5144,2015-06-29,,0.0,django 1.4.21 1.5.x 1.6.x 1.7.x 1.7.9 1.8.x 1.8.3 use incorrect regular express allow remot attack inject arbitrari header conduct http respons split attack via newlin charact 1 email messag emailvalid 2 url urlvalid unspecifi vector 3 validate_ipv4_address 4 validate_slug valid,,f,f,f
cve-2015-5208,2015-07-01,,0.0,apach cordova io 4.0 allow remot attack execut arbitrari plugin via link,,f,f,f
cve-2015-5274,2015-07-01,,0.0,rubygem-openshift-origin-consol red hat openshift 2.2 allow remot authent user execut arbitrari command via craft request broker,,f,f,f
cve-2015-5256,2015-07-01,,0.0,apach cordova-android 4.1 applic reli remot server improperli implement javascript whitelist protect mechan allow attack bypass intend access restrict via craft uri,,f,f,f
cve-2015-5281,2015-07-01,,0.0,the grub2 packag 2.02-0.29 red hat enterpris linux rhel 7 use uefi system allow local user bypass intend secur boot restrict execut non-verifi code via craft 1 multiboot 2 multiboot2 modul configur file physic proxim attack bypass intend secur boot restrict execut non-verifi code via 3 boot menu,,f,f,f
cve-2015-5240,2015-07-01,,0.0,race condit openstack neutron 2014.2.4 2015.1 2015.1.2 use ml2 plugin secur group amqp api allow remot authent user bypass IP anti-spoof control chang devic owner port start network secur group rule appli,,f,f,f
cve-2015-5266,2015-07-01,,0.0,the enrol_meta_sync function enrol/meta/locallib.php moodl 2.6.11 2.7.x 2.7.10 2.8.x 2.8.8 2.9.x 2.9.2 allow remot authent user obtain manag privileg opportunist circumst leverag incorrect role process long-run sync script,,f,f,f
cve-2015-5343,2015-07-01,,0.0,integ overflow util.c mod_dav_svn apach subvers 1.7.x 1.8.x 1.8.15 1.9.x 1.9.3 allow remot authent user caus denial servic subvers server crash memori consumpt possibl execut arbitrari code via skel-encod request bodi trigger out-of-bound read heap-bas buffer overflow,,f,f,f
cve-2015-5188,2015-07-01,,0.0,cross-sit request forgeri csrf vulner web consol web-consol red hat enterpris applic platform 6.4.4 wildfli formerli jboss applic server 2.0.cr9 allow remot attack hijack authent administr request make arbitrari chang instanc via vector involv file upload use multipart/form-data submiss,,f,f,f
cve-2015-5220,2015-07-01,,0.0,the web consol red hat enterpris applic platform eap 6.4.4 wildfli formerli jboss applic server allow remot attack caus denial servic memori consumpt via larg request header,,f,f,f
cve-2015-5262,2015-07-01,,0.0,http/conn/ssl/sslconnectionsocketfactory.java apach httpcompon httpclient 4.3.6 ignor http.socket.timeout configur set ssl handshak allow remot attack caus denial servic http call hang via unspecifi vector,,f,f,f
cve-2015-5299,2015-07-01,,0.0,the shadow_copy2_get_shadow_copy_data function modules/vfs_shadow_copy2.c samba 3.x 4.x 4.1.22 4.2.x 4.2.7 4.3.x 4.3.3 verifi directory_list access right grant allow remot attack access snapshot visit shadow copi directori,,f,f,f
cve-2015-5247,2015-07-01,,0.0,the virstoragevolcreatexml api libvirt 1.2.14 1.2.19 allow remot authent user read-writ connect caus denial servic libvirtd crash trigger fail unlink creat volum root_squash nf pool,,f,f,f
cve-2015-5245,2015-07-01,,0.0,crlf inject vulner ceph object gateway aka radosgw rgw ceph 0.94.4 allow remot attack inject arbitrari http header conduct http respons split attack via craft bucket name,,f,f,f
cve-2015-5321,2015-07-01,,0.0,the sidepanel widget cli command overview help page jenkin 1.638 lt 1.625.2 allow remot attack obtain sensit inform via direct request page,,f,f,f
cve-2015-5223,2015-07-01,,0.0,openstack object storag swift 2.4.0 allow attack obtain sensit inform via put tempurl dlo object manifest refer object anoth contain,,f,f,f
cve-2015-5310,2015-07-01,,0.0,the wnm sleep mode code wpa_supplic 2.x 2.6 properli ignor key data respons frame manag frame protect mfp negoti allow remot attack inject arbitrari broadcast multicast packet caus denial servic ignor packet via wnm sleep mode respons,,f,f,f
cve-2015-5324,2015-07-01,,0.0,jenkin 1.638 lt 1.625.2 allow remot attack obtain sensit inform via direct request queue/api,,f,f,f
cve-2015-5319,2015-07-01,,0.0,xml extern entiti xxe vulner create-job cli command jenkin 1.638 lt 1.625.2 allow remot attack read arbitrari file via craft job configur use `` xml-awar tool '' demonstr get-job update-job,,f,f,f
cve-2015-5345,2015-07-01,,0.0,the mapper compon apach tomcat 6.x 6.0.45 7.x 7.0.68 8.x 8.0.30 9.x 9.0.m2 process redirect consid secur constraint filter allow remot attack determin exist directori via url lack trail slash charact,,f,f,f
cve-2015-5351,2015-07-01,,0.0,the 1 manag 2 host manag applic apach tomcat 7.x 7.0.68 8.x 8.0.31 9.x 9.0.m2 establish session send csrf token arbitrari new request allow remot attack bypass csrf protect mechan use token,,f,f,f
cve-2015-5174,2015-07-01,,0.0,directori travers vulner requestutil.java apach tomcat 6.x 6.0.45 7.x 7.0.65 8.x 8.0.27 allow remot authent user bypass intend securitymanag restrict list parent directori via .. slash dot dot pathnam use web applic getresourc getresourceasstream getresourcepath call demonstr catalina_base/webapp directori,,f,f,f
cve-2015-5330,2015-07-01,,0.0,ldb 1.1.24 use AD ldap server samba 4.x 4.1.22 4.2.x 4.2.7 4.3.x 4.3.3 mishandl string length allow remot attack obtain sensit inform daemon heap memori send craft packet read 1 error messag 2 databas valu,,f,f,f
cve-2015-5229,2015-07-01,,0.0,the calloc function glibc packag red hat enterpris linux rhel 6.7 7.2 properli initi memori area might allow context-depend attack caus denial servic hang crash via unspecifi vector,,f,f,f
cve-2015-5329,2015-07-01,,0.0,the tripleo heat templat tripleo-heat-templ use red hat enterpris linux openstack platform 7.0 properli use configur rabbitmq credenti make easier remot attack obtain access servic deploy overcloud leverag knowledg default credenti,,f,f,f
cve-2015-5306,2015-07-01,,0.0,openstack iron inspector aka ironic-inspector ironic-discoverd debug mode enabl might allow remot attack access flask consol execut arbitrari python code trigger error,,f,f,f
cve-2015-5254,2015-07-01,,0.0,apach activemq 5.x 5.13.0 restrict class serial broker allow remot attack execut arbitrari code via craft serial java messag servic jm objectmessag object,,f,f,f
